11:28:59 INFO | Running autotest_quickmerge step.
14:46:06 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:46:06	timestamp=1455223566
14:46:06 INFO | autoserv| Installing autotest on 192.168.1.42
14:46:06 INFO | autoserv| Using installation dir /usr/local/autotest
14:46:07 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:46:07 INFO | autoserv| Installing updated global_config.ini.
14:46:09 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:46:11 INFO | autoserv| Entered autotestd_monitor.
14:46:11 INFO | autoserv| Finished launching tail subprocesses.
14:46:11 INFO | autoserv| Finished waiting on autotestd to start.
14:46:11 INFO | autoserv| START	----	----	timestamp=1455223576	localtime=Feb 11 14:46:16
14:46:11 INFO | autoserv| START	login_MultiUserPolicy	login_MultiUserPolicy	timestamp=1455223576	localtime=Feb 11 14:46:16
14:46:12 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_MultiUserPolicy into test-login_MultiUserPolicy.tar.bz2
14:46:19 INFO | autoserv| ERROR	login_MultiUserPolicy	login_MultiUserPolicy	timestamp=1455223584	localtime=Feb 11 14:46:24	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/login_MultiUserPolicy/src'
14:46:19 INFO | autoserv| END ERROR	login_MultiUserPolicy	login_MultiUserPolicy	timestamp=1455223584	localtime=Feb 11 14:46:24
14:46:30 INFO | autoserv| END GOOD	----	----	timestamp=1455223595	localtime=Feb 11 14:46:35
14:46:30 INFO | autoserv| Got lock of exit_code_file.
14:46:30 INFO | autoserv| Released lock of exit_code_file and closed it.
14:46:32 INFO | autoserv| Client complete
14:46:33 INFO | autoserv| Finished processing control file
14:46:33 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_VpkOIrssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpCRMnsy -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:46:36 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_3Ax8Yjssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:46:39 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:46:39 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-32-platform_CrosDisksDBus
14:46:39 INFO | autoserv| Logged pid 3757 to /tmp/test_that_results_Mo9M4N/results-32-platform_CrosDisksDBus/.autoserv_execute
14:46:39 INFO | autoserv| I am PID 3757
14:46:39 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:46:39 INFO | autoserv| Processing control file
14:46:39 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_IkHxVLssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp8MzZxn -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:46:42 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_qT_MSDssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:46:44 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:46:44	timestamp=1455223604
14:46:44 INFO | autoserv| Installing autotest on 192.168.1.42
14:46:45 INFO | autoserv| Using installation dir /usr/local/autotest
14:46:47 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:46:47 INFO | autoserv| Installing updated global_config.ini.
14:46:51 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:46:52 INFO | autoserv| Entered autotestd_monitor.
14:46:52 INFO | autoserv| Finished launching tail subprocesses.
14:46:52 INFO | autoserv| Finished waiting on autotestd to start.
14:46:52 INFO | autoserv| START	----	----	timestamp=1455223617	localtime=Feb 11 14:46:57
14:46:52 INFO | autoserv| START	platform_CrosDisksDBus	platform_CrosDisksDBus	timestamp=1455223618	localtime=Feb 11 14:46:58
14:46:53 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_CrosDisksDBus into test-platform_CrosDisksDBus.tar.bz2
14:46:54 INFO | autoserv| GOOD	platform_CrosDisksDBus	platform_CrosDisksDBus	timestamp=1455223619	localtime=Feb 11 14:46:59	completed successfully
14:46:54 INFO | autoserv| END GOOD	platform_CrosDisksDBus	platform_CrosDisksDBus	timestamp=1455223620	localtime=Feb 11 14:47:00
14:47:07 INFO | autoserv| END GOOD	----	----	timestamp=1455223633	localtime=Feb 11 14:47:13
14:47:07 INFO | autoserv| Got lock of exit_code_file.
14:47:07 INFO | autoserv| Released lock of exit_code_file and closed it.
14:47:10 INFO | autoserv| Client complete
14:47:12 INFO | autoserv| Finished processing control file
14:47:12 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_I_Vf49ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp6bJ5wV -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:47:14 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_KwyyaKssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:47:21 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:47:21 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-33-security_Minijail0
14:47:21 INFO | autoserv| Logged pid 3861 to /tmp/test_that_results_Mo9M4N/results-33-security_Minijail0/.autoserv_execute
14:47:21 INFO | autoserv| I am PID 3861
14:47:21 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:47:21 INFO | autoserv| Processing control file
14:47:21 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_VAdvM0ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpi7OaGm -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:47:23 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_WKww9mssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:47:27 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:47:27	timestamp=1455223647
14:47:27 INFO | autoserv| Installing autotest on 192.168.1.42
14:47:27 INFO | autoserv| Using installation dir /usr/local/autotest
14:47:28 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:47:28 INFO | autoserv| Installing updated global_config.ini.
14:47:34 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:47:35 INFO | autoserv| Entered autotestd_monitor.
14:47:35 INFO | autoserv| Finished launching tail subprocesses.
14:47:35 INFO | autoserv| Finished waiting on autotestd to start.
14:47:35 INFO | autoserv| START	----	----	timestamp=1455223660	localtime=Feb 11 14:47:40
14:47:35 INFO | autoserv| START	security_Minijail0	security_Minijail0	timestamp=1455223660	localtime=Feb 11 14:47:40
14:47:35 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_Minijail0 into test-security_Minijail0.tar.bz2
14:47:37 INFO | autoserv| ERROR	security_Minijail0	security_Minijail0	timestamp=1455223662	localtime=Feb 11 14:47:42	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/security_Minijail0/src'
14:47:37 INFO | autoserv| END ERROR	security_Minijail0	security_Minijail0	timestamp=1455223662	localtime=Feb 11 14:47:42
14:47:55 INFO | autoserv| END GOOD	----	----	timestamp=1455223681	localtime=Feb 11 14:48:01
14:47:55 INFO | autoserv| Got lock of exit_code_file.
14:47:55 INFO | autoserv| Released lock of exit_code_file and closed it.
14:47:57 INFO | autoserv| Killing child processes.
14:47:57 INFO | autoserv| Client complete
14:48:00 INFO | autoserv| Finished processing control file
14:48:00 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_IRas9sssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpKjeDm5 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:48:01 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_6JRSoRssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:48:06 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:48:07 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-34-security_SysLogPermissions
14:48:07 INFO | autoserv| Logged pid 3965 to /tmp/test_that_results_Mo9M4N/results-34-security_SysLogPermissions/.autoserv_execute
14:48:07 INFO | autoserv| I am PID 3965
14:48:07 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:48:07 INFO | autoserv| Processing control file
14:48:07 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_vO2dZwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmptYEfkT -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:48:10 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_befdeWssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:48:12 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:48:12	timestamp=1455223692
14:48:12 INFO | autoserv| Installing autotest on 192.168.1.42
14:48:12 INFO | autoserv| Using installation dir /usr/local/autotest
14:48:14 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:48:14 INFO | autoserv| Installing updated global_config.ini.
14:48:15 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:48:18 INFO | autoserv| START	----	----	timestamp=1455223703	localtime=Feb 11 14:48:23
14:48:18 INFO | autoserv| START	security_SysLogPermissions	security_SysLogPermissions	timestamp=1455223703	localtime=Feb 11 14:48:23
14:48:18 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_SysLogPermissions into test-security_SysLogPermissions.tar.bz2
14:48:18 INFO | autoserv| Entered autotestd_monitor.
14:48:18 INFO | autoserv| Finished launching tail subprocesses.
14:48:18 INFO | autoserv| Finished waiting on autotestd to start.
14:48:20 INFO | autoserv| GOOD	security_SysLogPermissions	security_SysLogPermissions	timestamp=1455223704	localtime=Feb 11 14:48:24	completed successfully
14:48:20 INFO | autoserv| END GOOD	security_SysLogPermissions	security_SysLogPermissions	timestamp=1455223705	localtime=Feb 11 14:48:25
14:48:25 INFO | autoserv| END GOOD	----	----	timestamp=1455223710	localtime=Feb 11 14:48:30
14:48:25 INFO | autoserv| Got lock of exit_code_file.
14:48:25 INFO | autoserv| Released lock of exit_code_file and closed it.
14:48:27 INFO | autoserv| Client complete
14:48:28 INFO | autoserv| Finished processing control file
14:48:28 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_h3_OG9ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmppAuWDf -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:48:31 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_30FzCCssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:48:34 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:48:34 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-35-login_OwnershipNotRetaken
14:48:34 INFO | autoserv| Logged pid 4069 to /tmp/test_that_results_Mo9M4N/results-35-login_OwnershipNotRetaken/.autoserv_execute
14:48:34 INFO | autoserv| I am PID 4069
14:48:34 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:48:34 INFO | autoserv| Processing control file
14:48:34 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_xAPkzKssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpv0aV6e -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:48:36 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_0wXO3Dssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:48:39 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:48:39	timestamp=1455223719
14:48:39 INFO | autoserv| Installing autotest on 192.168.1.42
14:48:39 INFO | autoserv| Using installation dir /usr/local/autotest
14:48:39 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:48:39 INFO | autoserv| Installing updated global_config.ini.
14:48:45 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:48:46 INFO | autoserv| Entered autotestd_monitor.
14:48:46 INFO | autoserv| Finished launching tail subprocesses.
14:48:46 INFO | autoserv| Finished waiting on autotestd to start.
14:48:46 INFO | autoserv| START	----	----	timestamp=1455223731	localtime=Feb 11 14:48:51
14:48:46 INFO | autoserv| START	login_OwnershipNotRetaken	login_OwnershipNotRetaken	timestamp=1455223731	localtime=Feb 11 14:48:51
14:48:46 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_OwnershipNotRetaken into test-login_OwnershipNotRetaken.tar.bz2
14:49:00 INFO | autoserv| GOOD	login_OwnershipNotRetaken	login_OwnershipNotRetaken	timestamp=1455223745	localtime=Feb 11 14:49:05	completed successfully
14:49:00 INFO | autoserv| END GOOD	login_OwnershipNotRetaken	login_OwnershipNotRetaken	timestamp=1455223745	localtime=Feb 11 14:49:05
14:49:06 INFO | autoserv| END GOOD	----	----	timestamp=1455223751	localtime=Feb 11 14:49:11
14:49:06 INFO | autoserv| Got lock of exit_code_file.
14:49:06 INFO | autoserv| Released lock of exit_code_file and closed it.
14:49:08 INFO | autoserv| Client complete
14:49:09 INFO | autoserv| Finished processing control file
14:49:09 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Gt7uUgssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpeYXVCE -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:49:12 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_BPy51ussh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:49:15 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:49:16 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-36-security_RestartJob
14:49:16 INFO | autoserv| Logged pid 4173 to /tmp/test_that_results_Mo9M4N/results-36-security_RestartJob/.autoserv_execute
14:49:16 INFO | autoserv| I am PID 4173
14:49:16 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:49:16 INFO | autoserv| Processing control file
14:49:16 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_bb29jfssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpBa6UwG -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:49:17 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_iN083Wssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:49:19 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:49:19	timestamp=1455223759
14:49:19 INFO | autoserv| Installing autotest on 192.168.1.42
14:49:20 INFO | autoserv| Using installation dir /usr/local/autotest
14:49:20 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:49:20 INFO | autoserv| Installing updated global_config.ini.
14:49:24 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:49:25 INFO | autoserv| Entered autotestd_monitor.
14:49:25 INFO | autoserv| Finished launching tail subprocesses.
14:49:25 INFO | autoserv| Finished waiting on autotestd to start.
14:49:25 INFO | autoserv| START	----	----	timestamp=1455223770	localtime=Feb 11 14:49:30
14:49:25 INFO | autoserv| START	security_RestartJob	security_RestartJob	timestamp=1455223770	localtime=Feb 11 14:49:30
14:49:25 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_RestartJob into test-security_RestartJob.tar.bz2
14:49:30 INFO | autoserv| GOOD	security_RestartJob	security_RestartJob	timestamp=1455223774	localtime=Feb 11 14:49:34	completed successfully
14:49:30 INFO | autoserv| END GOOD	security_RestartJob	security_RestartJob	timestamp=1455223775	localtime=Feb 11 14:49:35
14:49:37 INFO | autoserv| END GOOD	----	----	timestamp=1455223781	localtime=Feb 11 14:49:41
14:49:37 INFO | autoserv| Got lock of exit_code_file.
14:49:37 INFO | autoserv| Released lock of exit_code_file and closed it.
14:49:38 INFO | autoserv| Client complete
14:49:41 INFO | autoserv| Finished processing control file
14:49:41 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_jluVwnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpxq9mZN -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:49:43 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_oeQzLBssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:49:46 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:49:47 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-37-security_mprotect
14:49:47 INFO | autoserv| Logged pid 4277 to /tmp/test_that_results_Mo9M4N/results-37-security_mprotect/.autoserv_execute
14:49:47 INFO | autoserv| I am PID 4277
14:49:47 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:49:47 INFO | autoserv| Processing control file
14:49:47 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_aiQG43ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpUmM2BA -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:49:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Oe96MBssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:49:54 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
14:49:54 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.42' (RSA) to the list of known hosts.
14:49:54 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.42' (RSA) to the list of known hosts.
14:49:55 INFO | autoserv| Master ssh connection to 192.168.1.42 is down.
14:49:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_aZIwDgssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:49:57 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:49:57	timestamp=1455223797
14:49:57 INFO | autoserv| Installing autotest on 192.168.1.42
14:49:58 INFO | autoserv| Using installation dir /usr/local/autotest
14:50:04 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:50:04 INFO | autoserv| Installing updated global_config.ini.
14:50:07 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:50:08 INFO | autoserv| Entered autotestd_monitor.
14:50:08 INFO | autoserv| Finished launching tail subprocesses.
14:50:08 INFO | autoserv| Finished waiting on autotestd to start.
14:50:09 INFO | autoserv| START	----	----	timestamp=1455223814	localtime=Feb 11 14:50:14
14:50:09 INFO | autoserv| START	security_mprotect	security_mprotect	timestamp=1455223814	localtime=Feb 11 14:50:14
14:50:09 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_mprotect into test-security_mprotect.tar.bz2
14:50:14 INFO | autoserv| ERROR	security_mprotect	security_mprotect	timestamp=1455223815	localtime=Feb 11 14:50:15	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/security_mprotect/src'
14:50:14 INFO | autoserv| END ERROR	security_mprotect	security_mprotect	timestamp=1455223815	localtime=Feb 11 14:50:15
14:51:17 INFO | autoserv| END GOOD	----	----	timestamp=1455223883	localtime=Feb 11 14:51:23
14:51:17 INFO | autoserv| Got lock of exit_code_file.
14:51:17 INFO | autoserv| Released lock of exit_code_file and closed it.
14:51:19 INFO | autoserv| Client complete
14:51:26 INFO | autoserv| Finished processing control file
14:51:26 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_r6yOPCssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpbL8RaF -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:51:29 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_LvMZ12ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:51:33 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:51:33 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-38-security_ModuleLocking
14:51:33 INFO | autoserv| Logged pid 4386 to /tmp/test_that_results_Mo9M4N/results-38-security_ModuleLocking/.autoserv_execute
14:51:33 INFO | autoserv| I am PID 4386
14:51:33 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:51:33 INFO | autoserv| Processing control file
14:51:33 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_iUg2f2ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpgSHUZG -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:51:35 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_CABb0Essh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:51:37 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:51:37	timestamp=1455223897
14:51:38 INFO | autoserv| Installing autotest on 192.168.1.42
14:51:38 INFO | autoserv| Using installation dir /usr/local/autotest
14:51:39 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:51:39 INFO | autoserv| Installing updated global_config.ini.
14:51:41 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:51:42 INFO | autoserv| Entered autotestd_monitor.
14:51:42 INFO | autoserv| Finished launching tail subprocesses.
14:51:42 INFO | autoserv| Finished waiting on autotestd to start.
14:51:43 INFO | autoserv| START	----	----	timestamp=1455223908	localtime=Feb 11 14:51:48
